index,event_type,timestamp,user_role,user,source_IP,region,response_code,resource_type,action,hour,unusual_hour,geo_anomaly,failed_action,failed_actions_count,action_count
14434,VPC Flow Log,2024-09-08 03:02:28,IAMUser,dev-user,192.168.179.154,us-east-1,OK,VPC,VPC Flow,3,1,0,0,0,
14435,VPC Flow Log,2024-09-03 02:38:10,IAMUser,test-user,192.168.159.55,us-east-1,OK,VPC,VPC Flow,2,1,0,0,0,
14436,VPC Flow Log,2024-09-07 19:28:12,IAMUser,admin,192.168.17.55,us-east-1,OK,VPC,VPC Flow,19,1,0,0,0,
14437,VPC Flow Log,2024-08-30 04:22:05,IAMUser,dev-user,192.168.3.200,us-east-1,OK,VPC,VPC Flow,4,1,0,0,0,
14438,VPC Flow Log,2024-08-30 14:34:29,IAMUser,admin,192.168.216.188,us-east-1,OK,VPC,VPC Flow,14,0,0,0,0,
14439,VPC Flow Log,2024-09-06 03:39:10,IAMUser,dev-user,192.168.187.37,us-east-1,OK,VPC,VPC Flow,3,1,0,0,0,
14440,VPC Flow Log,2024-09-06 06:46:43,IAMUser,test-user,192.168.234.49,us-east-1,OK,VPC,VPC Flow,6,1,0,0,0,
14441,VPC Flow Log,2024-09-01 23:55:48,IAMUser,test-user,192.168.91.171,us-east-1,OK,VPC,VPC Flow,23,1,0,0,0,
14442,VPC Flow Log,2024-09-06 09:02:10,IAMUser,dev-user,192.168.185.197,us-east-1,OK,VPC,VPC Flow,9,0,0,0,0,
14443,VPC Flow Log,2024-09-09 06:52:48,IAMUser,dev-user,192.168.114.68,us-east-1,OK,VPC,VPC Flow,6,1,0,0,0,
14444,VPC Flow Log,2024-09-03 11:10:41,IAMUser,test-user,192.168.30.30,us-east-1,OK,VPC,VPC Flow,11,0,0,0,0,
14445,VPC Flow Log,2024-09-05 05:42:09,IAMUser,test-user,192.168.90.96,us-east-1,OK,VPC,VPC Flow,5,1,0,0,0,
14446,VPC Flow Log,2024-09-07 11:16:46,IAMUser,admin,192.168.218.231,us-east-1,OK,VPC,VPC Flow,11,0,0,0,0,
14447,VPC Flow Log,2024-09-08 18:24:51,IAMUser,test-user,192.168.220.89,us-east-1,OK,VPC,VPC Flow,18,1,0,0,0,
14448,VPC Flow Log,2024-09-02 05:30:24,IAMUser,test-user,192.168.169.59,us-east-1,OK,VPC,VPC Flow,5,1,0,0,0,
14449,VPC Flow Log,2024-09-11 11:04:44,IAMUser,admin,192.168.247.159,us-east-1,OK,VPC,VPC Flow,11,0,0,0,0,
14450,VPC Flow Log,2024-09-02 15:06:47,IAMUser,test-user,192.168.26.38,us-east-1,OK,VPC,VPC Flow,15,0,0,0,0,
14451,VPC Flow Log,2024-08-30 12:38:22,IAMUser,dev-user,192.168.118.105,us-east-1,OK,VPC,VPC Flow,12,0,0,0,0,
14452,VPC Flow Log,2024-08-31 11:10:06,IAMUser,admin,192.168.51.77,us-east-1,OK,VPC,VPC Flow,11,0,0,0,0,
14453,VPC Flow Log,2024-08-31 13:26:21,IAMUser,dev-user,192.168.106.190,us-east-1,OK,VPC,VPC Flow,13,0,0,0,0,
14454,VPC Flow Log,2024-09-10 01:31:09,IAMUser,test-user,192.168.228.77,us-east-1,OK,VPC,VPC Flow,1,1,0,0,0,
14455,VPC Flow Log,2024-09-07 06:06:09,IAMUser,dev-user,192.168.91.93,us-east-1,OK,VPC,VPC Flow,6,1,0,0,0,
14456,VPC Flow Log,2024-08-31 15:59:07,IAMUser,test-user,192.168.161.13,us-east-1,OK,VPC,VPC Flow,15,0,0,0,0,
14457,VPC Flow Log,2024-09-10 23:52:21,IAMUser,test-user,192.168.114.181,us-east-1,OK,VPC,VPC Flow,23,1,0,0,0,
14458,VPC Flow Log,2024-09-08 23:57:23,IAMUser,test-user,192.168.6.221,us-east-1,OK,VPC,VPC Flow,23,1,0,0,0,
14459,VPC Flow Log,2024-08-30 11:27:21,IAMUser,admin,192.168.78.29,us-east-1,OK,VPC,VPC Flow,11,0,0,0,0,
14460,VPC Flow Log,2024-09-10 06:43:10,IAMUser,dev-user,192.168.169.46,us-east-1,OK,VPC,VPC Flow,6,1,0,0,0,
14461,VPC Flow Log,2024-09-03 12:18:03,IAMUser,admin,192.168.54.216,us-east-1,OK,VPC,VPC Flow,12,0,0,0,0,
14462,VPC Flow Log,2024-09-11 14:40:29,IAMUser,test-user,192.168.97.1,us-east-1,OK,VPC,VPC Flow,14,0,0,0,0,
14463,VPC Flow Log,2024-09-06 16:19:02,IAMUser,dev-user,192.168.121.212,us-east-1,OK,VPC,VPC Flow,16,0,0,0,0,
14464,VPC Flow Log,2024-09-08 16:32:50,IAMUser,dev-user,192.168.117.204,us-east-1,OK,VPC,VPC Flow,16,0,0,0,0,
14465,VPC Flow Log,2024-09-05 16:01:24,IAMUser,test-user,192.168.155.168,us-east-1,OK,VPC,VPC Flow,16,0,0,0,0,
14466,VPC Flow Log,2024-09-12 05:55:50,IAMUser,dev-user,192.168.66.103,us-east-1,OK,VPC,VPC Flow,5,1,0,0,0,
14467,VPC Flow Log,2024-08-29 23:54:11,IAMUser,admin,192.168.42.215,us-east-1,OK,VPC,VPC Flow,23,1,0,0,0,
14468,VPC Flow Log,2024-09-09 03:40:02,IAMUser,dev-user,192.168.140.245,us-east-1,OK,VPC,VPC Flow,3,1,0,0,0,
14469,VPC Flow Log,2024-09-06 10:58:51,IAMUser,dev-user,192.168.17.158,us-east-1,OK,VPC,VPC Flow,10,0,0,0,0,
14470,VPC Flow Log,2024-09-09 14:05:27,IAMUser,admin,192.168.154.169,us-east-1,OK,VPC,VPC Flow,14,0,0,0,0,
14471,VPC Flow Log,2024-09-10 20:28:24,IAMUser,test-user,192.168.218.241,us-east-1,OK,VPC,VPC Flow,20,1,0,0,0,
14472,VPC Flow Log,2024-09-01 15:58:03,IAMUser,admin,192.168.22.138,us-east-1,OK,VPC,VPC Flow,15,0,0,0,0,
14473,VPC Flow Log,2024-08-30 15:00:21,IAMUser,test-user,192.168.215.60,us-east-1,OK,VPC,VPC Flow,15,0,0,0,0,
14474,VPC Flow Log,2024-09-06 16:28:03,IAMUser,test-user,192.168.182.211,us-east-1,OK,VPC,VPC Flow,16,0,0,0,0,
14475,VPC Flow Log,2024-09-11 15:23:42,IAMUser,test-user,192.168.115.54,us-east-1,OK,VPC,VPC Flow,15,0,0,0,0,
14476,VPC Flow Log,2024-09-10 16:31:00,IAMUser,dev-user,192.168.67.164,us-east-1,OK,VPC,VPC Flow,16,0,0,0,0,
14477,VPC Flow Log,2024-09-06 18:51:24,IAMUser,admin,192.168.157.170,us-east-1,OK,VPC,VPC Flow,18,1,0,0,0,
14478,VPC Flow Log,2024-09-08 06:05:04,IAMUser,dev-user,192.168.61.161,us-east-1,OK,VPC,VPC Flow,6,1,0,0,0,
14479,VPC Flow Log,2024-09-05 13:34:49,IAMUser,test-user,192.168.18.2,us-east-1,OK,VPC,VPC Flow,13,0,0,0,0,
14480,VPC Flow Log,2024-09-01 10:53:53,IAMUser,test-user,192.168.40.133,us-east-1,OK,VPC,VPC Flow,10,0,0,0,0,
14481,VPC Flow Log,2024-09-07 04:58:35,IAMUser,dev-user,192.168.84.98,us-east-1,OK,VPC,VPC Flow,4,1,0,0,0,
14482,VPC Flow Log,2024-09-07 01:54:12,IAMUser,admin,192.168.51.217,us-east-1,OK,VPC,VPC Flow,1,1,0,0,0,
14483,VPC Flow Log,2024-09-06 15:10:40,IAMUser,dev-user,192.168.90.32,us-east-1,OK,VPC,VPC Flow,15,0,0,0,0,
14484,VPC Flow Log,2024-09-11 14:19:01,IAMUser,admin,192.168.90.109,us-east-1,OK,VPC,VPC Flow,14,0,0,0,0,
14485,VPC Flow Log,2024-09-10 17:27:25,IAMUser,admin,192.168.193.242,us-east-1,OK,VPC,VPC Flow,17,0,0,0,0,
14486,VPC Flow Log,2024-09-03 00:07:17,IAMUser,admin,192.168.241.57,us-east-1,OK,VPC,VPC Flow,0,1,0,0,0,
14487,VPC Flow Log,2024-08-31 20:54:54,IAMUser,dev-user,192.168.40.51,us-east-1,OK,VPC,VPC Flow,20,1,0,0,0,
14488,VPC Flow Log,2024-08-31 04:29:23,IAMUser,dev-user,192.168.54.18,us-east-1,OK,VPC,VPC Flow,4,1,0,0,0,
14489,VPC Flow Log,2024-09-07 13:31:37,IAMUser,admin,192.168.119.229,us-east-1,OK,VPC,VPC Flow,13,0,0,0,0,
14490,VPC Flow Log,2024-09-05 11:46:55,IAMUser,test-user,192.168.37.16,us-east-1,OK,VPC,VPC Flow,11,0,0,0,0,
14491,VPC Flow Log,2024-09-05 21:42:18,IAMUser,test-user,192.168.223.3,us-east-1,OK,VPC,VPC Flow,21,1,0,0,0,
14492,VPC Flow Log,2024-08-31 17:38:22,IAMUser,admin,192.168.35.21,us-east-1,OK,VPC,VPC Flow,17,0,0,0,0,
14493,VPC Flow Log,2024-09-02 15:08:45,IAMUser,dev-user,192.168.85.221,us-east-1,OK,VPC,VPC Flow,15,0,0,0,0,
14494,VPC Flow Log,2024-09-08 06:09:24,IAMUser,admin,192.168.240.6,us-east-1,OK,VPC,VPC Flow,6,1,0,0,0,
14495,VPC Flow Log,2024-09-08 22:15:31,IAMUser,test-user,192.168.209.189,us-east-1,OK,VPC,VPC Flow,22,1,0,0,0,
14496,VPC Flow Log,2024-09-06 11:01:03,IAMUser,admin,192.168.152.3,us-east-1,OK,VPC,VPC Flow,11,0,0,0,0,
14497,VPC Flow Log,2024-08-31 12:48:11,IAMUser,admin,192.168.165.69,us-east-1,OK,VPC,VPC Flow,12,0,0,0,0,
14498,VPC Flow Log,2024-09-11 18:01:45,IAMUser,admin,192.168.205.234,us-east-1,OK,VPC,VPC Flow,18,1,0,0,0,
14499,VPC Flow Log,2024-09-03 04:26:37,IAMUser,admin,192.168.148.90,us-east-1,OK,VPC,VPC Flow,4,1,0,0,0,
14500,VPC Flow Log,2024-08-31 02:57:43,IAMUser,dev-user,192.168.17.172,us-east-1,OK,VPC,VPC Flow,2,1,0,0,0,
14501,VPC Flow Log,2024-09-01 03:34:17,IAMUser,test-user,192.168.98.109,us-east-1,OK,VPC,VPC Flow,3,1,0,0,0,
14502,VPC Flow Log,2024-09-02 17:43:14,IAMUser,test-user,192.168.74.168,us-east-1,OK,VPC,VPC Flow,17,0,0,0,0,
14503,VPC Flow Log,2024-09-12 02:28:05,IAMUser,dev-user,192.168.151.7,us-east-1,OK,VPC,VPC Flow,2,1,0,0,0,
14504,VPC Flow Log,2024-09-03 13:27:14,IAMUser,admin,192.168.237.59,us-east-1,OK,VPC,VPC Flow,13,0,0,0,0,
14505,VPC Flow Log,2024-08-29 21:47:41,IAMUser,dev-user,192.168.217.218,us-east-1,OK,VPC,VPC Flow,21,1,0,0,0,
14506,VPC Flow Log,2024-09-01 20:27:15,IAMUser,dev-user,192.168.214.140,us-east-1,OK,VPC,VPC Flow,20,1,0,0,0,
14507,VPC Flow Log,2024-09-08 13:53:05,IAMUser,test-user,192.168.103.90,us-east-1,OK,VPC,VPC Flow,13,0,0,0,0,
14508,VPC Flow Log,2024-09-07 21:13:19,IAMUser,test-user,192.168.234.237,us-east-1,OK,VPC,VPC Flow,21,1,0,0,0,
14509,VPC Flow Log,2024-09-01 14:31:33,IAMUser,dev-user,192.168.194.68,us-east-1,OK,VPC,VPC Flow,14,0,0,0,0,
14510,VPC Flow Log,2024-09-10 09:36:44,IAMUser,dev-user,192.168.13.233,us-east-1,OK,VPC,VPC Flow,9,0,0,0,0,
14511,VPC Flow Log,2024-09-10 08:04:35,IAMUser,test-user,192.168.212.67,us-east-1,OK,VPC,VPC Flow,8,1,0,0,0,
14512,VPC Flow Log,2024-09-05 18:19:57,IAMUser,dev-user,192.168.254.217,us-east-1,OK,VPC,VPC Flow,18,1,0,0,0,
14513,VPC Flow Log,2024-09-04 09:53:56,IAMUser,admin,192.168.201.166,us-east-1,OK,VPC,VPC Flow,9,0,0,0,0,
14514,VPC Flow Log,2024-08-31 15:50:09,IAMUser,admin,192.168.98.244,us-east-1,OK,VPC,VPC Flow,15,0,0,0,0,
14515,VPC Flow Log,2024-09-06 14:50:24,IAMUser,test-user,192.168.97.56,us-east-1,OK,VPC,VPC Flow,14,0,0,0,0,
14516,VPC Flow Log,2024-08-29 16:35:51,IAMUser,admin,192.168.245.214,us-east-1,OK,VPC,VPC Flow,16,0,0,0,0,
14517,VPC Flow Log,2024-09-07 10:27:20,IAMUser,dev-user,192.168.130.166,us-east-1,OK,VPC,VPC Flow,10,0,0,0,0,
14518,VPC Flow Log,2024-09-08 21:48:14,IAMUser,test-user,192.168.24.95,us-east-1,OK,VPC,VPC Flow,21,1,0,0,0,
14519,VPC Flow Log,2024-09-02 16:15:52,IAMUser,dev-user,192.168.150.29,us-east-1,OK,VPC,VPC Flow,16,0,0,0,0,
14520,VPC Flow Log,2024-09-09 02:39:15,IAMUser,admin,192.168.217.124,us-east-1,OK,VPC,VPC Flow,2,1,0,0,0,
14521,VPC Flow Log,2024-09-05 07:57:14,IAMUser,admin,192.168.146.165,us-east-1,OK,VPC,VPC Flow,7,1,0,0,0,
14522,VPC Flow Log,2024-08-30 01:21:00,IAMUser,dev-user,192.168.37.151,us-east-1,OK,VPC,VPC Flow,1,1,0,0,0,
14523,VPC Flow Log,2024-09-11 07:24:05,IAMUser,admin,192.168.0.215,us-east-1,OK,VPC,VPC Flow,7,1,0,0,0,
14524,VPC Flow Log,2024-09-11 16:55:53,IAMUser,admin,192.168.124.14,us-east-1,OK,VPC,VPC Flow,16,0,0,0,0,
14525,VPC Flow Log,2024-08-30 01:51:25,IAMUser,test-user,192.168.159.255,us-east-1,OK,VPC,VPC Flow,1,1,0,0,0,
14526,VPC Flow Log,2024-09-08 18:05:10,IAMUser,dev-user,192.168.160.187,us-east-1,OK,VPC,VPC Flow,18,1,0,0,0,
14527,VPC Flow Log,2024-09-01 13:47:31,IAMUser,admin,192.168.116.61,us-east-1,OK,VPC,VPC Flow,13,0,0,0,0,
14528,VPC Flow Log,2024-09-07 21:47:48,IAMUser,test-user,192.168.200.231,us-east-1,OK,VPC,VPC Flow,21,1,0,0,0,
14529,VPC Flow Log,2024-08-31 10:28:07,IAMUser,admin,192.168.250.185,us-east-1,OK,VPC,VPC Flow,10,0,0,0,0,
14530,VPC Flow Log,2024-09-05 19:23:03,IAMUser,dev-user,192.168.179.55,us-east-1,OK,VPC,VPC Flow,19,1,0,0,0,
14531,VPC Flow Log,2024-09-08 15:40:10,IAMUser,admin,192.168.18.226,us-east-1,OK,VPC,VPC Flow,15,0,0,0,0,
14532,VPC Flow Log,2024-09-10 09:14:21,IAMUser,admin,192.168.75.199,us-east-1,OK,VPC,VPC Flow,9,0,0,0,0,
14533,VPC Flow Log,2024-08-31 09:27:24,IAMUser,dev-user,192.168.225.90,us-east-1,OK,VPC,VPC Flow,9,0,0,0,0,
14534,VPC Flow Log,2024-09-06 23:47:01,IAMUser,admin,192.168.31.219,us-east-1,OK,VPC,VPC Flow,23,1,0,0,0,
14535,VPC Flow Log,2024-09-01 16:54:29,IAMUser,test-user,192.168.123.107,us-east-1,OK,VPC,VPC Flow,16,0,0,0,0,
14536,VPC Flow Log,2024-09-04 15:38:28,IAMUser,dev-user,192.168.143.189,us-east-1,OK,VPC,VPC Flow,15,0,0,0,0,
14537,VPC Flow Log,2024-08-31 00:54:21,IAMUser,test-user,192.168.98.3,us-east-1,OK,VPC,VPC Flow,0,1,0,0,0,
14538,VPC Flow Log,2024-09-04 15:02:47,IAMUser,test-user,192.168.185.15,us-east-1,OK,VPC,VPC Flow,15,0,0,0,0,
14539,VPC Flow Log,2024-09-07 03:54:44,IAMUser,admin,192.168.10.168,us-east-1,OK,VPC,VPC Flow,3,1,0,0,0,
14540,VPC Flow Log,2024-09-07 16:23:11,IAMUser,test-user,192.168.252.215,us-east-1,OK,VPC,VPC Flow,16,0,0,0,0,
14541,VPC Flow Log,2024-09-06 01:51:29,IAMUser,dev-user,192.168.89.208,us-east-1,OK,VPC,VPC Flow,1,1,0,0,0,
14542,VPC Flow Log,2024-08-31 20:59:58,IAMUser,admin,192.168.231.247,us-east-1,OK,VPC,VPC Flow,20,1,0,0,0,
14543,VPC Flow Log,2024-09-11 23:57:13,IAMUser,admin,192.168.162.65,us-east-1,OK,VPC,VPC Flow,23,1,0,0,0,
14544,VPC Flow Log,2024-09-09 18:49:37,IAMUser,dev-user,192.168.84.158,us-east-1,OK,VPC,VPC Flow,18,1,0,0,0,
14545,VPC Flow Log,2024-09-02 18:31:41,IAMUser,admin,192.168.127.135,us-east-1,OK,VPC,VPC Flow,18,1,0,0,0,
14546,VPC Flow Log,2024-09-01 14:09:04,IAMUser,test-user,192.168.120.131,us-east-1,OK,VPC,VPC Flow,14,0,0,0,0,
14547,VPC Flow Log,2024-09-06 22:37:45,IAMUser,dev-user,192.168.64.218,us-east-1,OK,VPC,VPC Flow,22,1,0,0,0,
14548,VPC Flow Log,2024-09-10 00:49:18,IAMUser,admin,192.168.11.51,us-east-1,OK,VPC,VPC Flow,0,1,0,0,0,
14549,VPC Flow Log,2024-09-05 02:50:35,IAMUser,test-user,192.168.155.216,us-east-1,OK,VPC,VPC Flow,2,1,0,0,0,
14550,VPC Flow Log,2024-09-01 20:23:10,IAMUser,dev-user,192.168.162.92,us-east-1,OK,VPC,VPC Flow,20,1,0,0,0,
14551,VPC Flow Log,2024-09-11 15:41:15,IAMUser,admin,192.168.140.240,us-east-1,OK,VPC,VPC Flow,15,0,0,0,0,
14552,VPC Flow Log,2024-09-01 04:51:09,IAMUser,admin,192.168.141.49,us-east-1,OK,VPC,VPC Flow,4,1,0,0,0,
14553,VPC Flow Log,2024-09-10 07:33:07,IAMUser,test-user,192.168.105.134,us-east-1,OK,VPC,VPC Flow,7,1,0,0,0,
14554,VPC Flow Log,2024-08-30 03:51:28,IAMUser,test-user,192.168.68.168,us-east-1,OK,VPC,VPC Flow,3,1,0,0,0,
14555,VPC Flow Log,2024-09-03 06:19:21,IAMUser,admin,192.168.243.149,us-east-1,OK,VPC,VPC Flow,6,1,0,0,0,
14556,VPC Flow Log,2024-09-03 13:06:30,IAMUser,admin,192.168.0.242,us-east-1,OK,VPC,VPC Flow,13,0,0,0,0,
14557,VPC Flow Log,2024-09-06 19:47:32,IAMUser,test-user,192.168.88.183,us-east-1,OK,VPC,VPC Flow,19,1,0,0,0,
14558,VPC Flow Log,2024-09-11 23:30:24,IAMUser,admin,192.168.243.236,us-east-1,OK,VPC,VPC Flow,23,1,0,0,0,
14559,VPC Flow Log,2024-09-08 09:15:53,IAMUser,dev-user,192.168.245.130,us-east-1,OK,VPC,VPC Flow,9,0,0,0,0,
14560,VPC Flow Log,2024-09-10 08:43:04,IAMUser,dev-user,192.168.217.111,us-east-1,OK,VPC,VPC Flow,8,1,0,0,0,
14561,VPC Flow Log,2024-09-03 07:27:42,IAMUser,test-user,192.168.159.36,us-east-1,OK,VPC,VPC Flow,7,1,0,0,0,
14562,VPC Flow Log,2024-09-09 00:56:31,IAMUser,admin,192.168.31.171,us-east-1,OK,VPC,VPC Flow,0,1,0,0,0,
14563,VPC Flow Log,2024-09-08 10:14:31,IAMUser,test-user,192.168.139.163,us-east-1,OK,VPC,VPC Flow,10,0,0,0,0,
14564,VPC Flow Log,2024-09-07 15:40:05,IAMUser,test-user,192.168.138.218,us-east-1,OK,VPC,VPC Flow,15,0,0,0,0,
14565,VPC Flow Log,2024-09-11 17:52:19,IAMUser,test-user,192.168.61.108,us-east-1,OK,VPC,VPC Flow,17,0,0,0,0,
14566,VPC Flow Log,2024-09-09 11:50:30,IAMUser,admin,192.168.189.52,us-east-1,OK,VPC,VPC Flow,11,0,0,0,0,
14567,VPC Flow Log,2024-09-08 06:28:49,IAMUser,dev-user,192.168.39.42,us-east-1,OK,VPC,VPC Flow,6,1,0,0,0,
14568,VPC Flow Log,2024-09-09 20:33:39,IAMUser,test-user,192.168.62.132,us-east-1,OK,VPC,VPC Flow,20,1,0,0,0,
14569,VPC Flow Log,2024-09-10 14:37:20,IAMUser,test-user,192.168.245.114,us-east-1,OK,VPC,VPC Flow,14,0,0,0,0,
14570,VPC Flow Log,2024-08-30 19:03:05,IAMUser,dev-user,192.168.137.48,us-east-1,OK,VPC,VPC Flow,19,1,0,0,0,
14571,VPC Flow Log,2024-09-12 07:03:12,IAMUser,admin,192.168.61.37,us-east-1,OK,VPC,VPC Flow,7,1,0,0,0,
14572,VPC Flow Log,2024-09-11 03:39:09,IAMUser,test-user,192.168.186.60,us-east-1,OK,VPC,VPC Flow,3,1,0,0,0,
14573,VPC Flow Log,2024-09-06 01:26:03,IAMUser,test-user,192.168.143.59,us-east-1,OK,VPC,VPC Flow,1,1,0,0,0,
14574,VPC Flow Log,2024-09-03 10:34:21,IAMUser,test-user,192.168.76.203,us-east-1,OK,VPC,VPC Flow,10,0,0,0,0,
14575,VPC Flow Log,2024-09-04 00:18:18,IAMUser,test-user,192.168.47.186,us-east-1,OK,VPC,VPC Flow,0,1,0,0,0,
14576,VPC Flow Log,2024-09-06 20:07:10,IAMUser,admin,192.168.104.41,us-east-1,OK,VPC,VPC Flow,20,1,0,0,0,
14577,VPC Flow Log,2024-09-10 09:05:31,IAMUser,test-user,192.168.1.21,us-east-1,OK,VPC,VPC Flow,9,0,0,0,0,
14578,VPC Flow Log,2024-09-01 23:25:38,IAMUser,admin,192.168.32.133,us-east-1,OK,VPC,VPC Flow,23,1,0,0,0,
14579,VPC Flow Log,2024-09-06 16:49:40,IAMUser,test-user,192.168.221.27,us-east-1,OK,VPC,VPC Flow,16,0,0,0,0,
14580,VPC Flow Log,2024-09-02 17:11:57,IAMUser,test-user,192.168.63.157,us-east-1,OK,VPC,VPC Flow,17,0,0,0,0,
14581,VPC Flow Log,2024-09-02 19:17:38,IAMUser,admin,192.168.58.187,us-east-1,OK,VPC,VPC Flow,19,1,0,0,0,
14582,VPC Flow Log,2024-09-05 03:26:13,IAMUser,test-user,192.168.131.244,us-east-1,OK,VPC,VPC Flow,3,1,0,0,0,
14583,VPC Flow Log,2024-09-03 01:10:54,IAMUser,admin,192.168.42.123,us-east-1,OK,VPC,VPC Flow,1,1,0,0,0,
14584,VPC Flow Log,2024-09-09 11:48:00,IAMUser,dev-user,192.168.223.196,us-east-1,OK,VPC,VPC Flow,11,0,0,0,0,
14585,VPC Flow Log,2024-08-30 06:12:48,IAMUser,admin,192.168.197.62,us-east-1,OK,VPC,VPC Flow,6,1,0,0,0,
14586,VPC Flow Log,2024-09-09 10:59:07,IAMUser,admin,192.168.191.31,us-east-1,OK,VPC,VPC Flow,10,0,0,0,0,
14587,VPC Flow Log,2024-09-03 13:43:13,IAMUser,admin,192.168.6.100,us-east-1,OK,VPC,VPC Flow,13,0,0,0,0,
14588,VPC Flow Log,2024-09-04 11:35:12,IAMUser,dev-user,192.168.24.165,us-east-1,OK,VPC,VPC Flow,11,0,0,0,0,
14589,VPC Flow Log,2024-09-07 10:44:09,IAMUser,dev-user,192.168.228.63,us-east-1,OK,VPC,VPC Flow,10,0,0,0,0,
14590,VPC Flow Log,2024-09-01 18:04:45,IAMUser,dev-user,192.168.70.48,us-east-1,OK,VPC,VPC Flow,18,1,0,0,0,
14591,VPC Flow Log,2024-09-07 15:45:57,IAMUser,dev-user,192.168.15.191,us-east-1,OK,VPC,VPC Flow,15,0,0,0,0,
14592,VPC Flow Log,2024-09-08 09:56:54,IAMUser,admin,192.168.18.164,us-east-1,OK,VPC,VPC Flow,9,0,0,0,0,
14593,VPC Flow Log,2024-09-12 01:19:28,IAMUser,admin,192.168.57.103,us-east-1,OK,VPC,VPC Flow,1,1,0,0,0,
14594,VPC Flow Log,2024-09-06 18:11:00,IAMUser,dev-user,192.168.214.168,us-east-1,OK,VPC,VPC Flow,18,1,0,0,0,
14595,VPC Flow Log,2024-09-01 00:40:39,IAMUser,admin,192.168.121.32,us-east-1,OK,VPC,VPC Flow,0,1,0,0,0,
14596,VPC Flow Log,2024-09-02 03:01:37,IAMUser,admin,192.168.65.118,us-east-1,OK,VPC,VPC Flow,3,1,0,0,0,
14597,VPC Flow Log,2024-09-01 00:28:52,IAMUser,dev-user,192.168.183.110,us-east-1,OK,VPC,VPC Flow,0,1,0,0,0,
14598,VPC Flow Log,2024-08-30 09:34:13,IAMUser,dev-user,192.168.220.160,us-east-1,OK,VPC,VPC Flow,9,0,0,0,0,
14599,VPC Flow Log,2024-08-29 23:46:35,IAMUser,admin,192.168.223.54,us-east-1,OK,VPC,VPC Flow,23,1,0,0,0,
14600,VPC Flow Log,2024-09-12 00:28:58,IAMUser,test-user,192.168.133.174,us-east-1,OK,VPC,VPC Flow,0,1,0,0,0,
14601,VPC Flow Log,2024-08-30 23:34:57,IAMUser,dev-user,192.168.199.196,us-east-1,OK,VPC,VPC Flow,23,1,0,0,0,
14602,VPC Flow Log,2024-08-31 11:52:43,IAMUser,test-user,192.168.51.160,us-east-1,OK,VPC,VPC Flow,11,0,0,0,0,
14603,VPC Flow Log,2024-09-02 14:18:40,IAMUser,dev-user,192.168.75.93,us-east-1,OK,VPC,VPC Flow,14,0,0,0,0,
14604,VPC Flow Log,2024-09-06 14:21:42,IAMUser,test-user,192.168.226.41,us-east-1,OK,VPC,VPC Flow,14,0,0,0,0,
14605,VPC Flow Log,2024-09-04 09:22:57,IAMUser,dev-user,192.168.250.36,us-east-1,OK,VPC,VPC Flow,9,0,0,0,0,
14606,VPC Flow Log,2024-09-02 01:15:42,IAMUser,dev-user,192.168.95.19,us-east-1,OK,VPC,VPC Flow,1,1,0,0,0,
14607,VPC Flow Log,2024-09-02 18:16:03,IAMUser,dev-user,192.168.111.46,us-east-1,OK,VPC,VPC Flow,18,1,0,0,0,
14608,VPC Flow Log,2024-09-11 07:03:36,IAMUser,admin,192.168.137.224,us-east-1,OK,VPC,VPC Flow,7,1,0,0,0,
14609,VPC Flow Log,2024-08-29 20:51:38,IAMUser,test-user,192.168.238.23,us-east-1,OK,VPC,VPC Flow,20,1,0,0,0,
14610,VPC Flow Log,2024-09-04 21:19:10,IAMUser,test-user,192.168.41.178,us-east-1,OK,VPC,VPC Flow,21,1,0,0,0,
14611,VPC Flow Log,2024-09-09 05:03:10,IAMUser,dev-user,192.168.74.219,us-east-1,OK,VPC,VPC Flow,5,1,0,0,0,
14612,VPC Flow Log,2024-09-05 07:48:23,IAMUser,dev-user,192.168.96.132,us-east-1,OK,VPC,VPC Flow,7,1,0,0,0,
14613,VPC Flow Log,2024-09-11 12:15:43,IAMUser,test-user,192.168.34.177,us-east-1,OK,VPC,VPC Flow,12,0,0,0,0,
14614,VPC Flow Log,2024-09-12 06:53:34,IAMUser,dev-user,192.168.216.98,us-east-1,OK,VPC,VPC Flow,6,1,0,0,0,
14615,VPC Flow Log,2024-09-01 18:07:09,IAMUser,test-user,192.168.176.129,us-east-1,OK,VPC,VPC Flow,18,1,0,0,0,
14616,VPC Flow Log,2024-09-01 12:33:31,IAMUser,dev-user,192.168.199.42,us-east-1,OK,VPC,VPC Flow,12,0,0,0,0,
14617,VPC Flow Log,2024-09-10 05:30:36,IAMUser,dev-user,192.168.204.16,us-east-1,OK,VPC,VPC Flow,5,1,0,0,0,
14618,VPC Flow Log,2024-09-11 19:01:43,IAMUser,dev-user,192.168.5.230,us-east-1,OK,VPC,VPC Flow,19,1,0,0,0,
14619,VPC Flow Log,2024-09-04 07:34:23,IAMUser,test-user,192.168.28.93,us-east-1,OK,VPC,VPC Flow,7,1,0,0,0,
14620,VPC Flow Log,2024-09-11 16:51:52,IAMUser,dev-user,192.168.10.163,us-east-1,OK,VPC,VPC Flow,16,0,0,0,0,
14621,VPC Flow Log,2024-09-10 19:01:36,IAMUser,dev-user,192.168.203.12,us-east-1,OK,VPC,VPC Flow,19,1,0,0,0,
